GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1520651650,2022-09-17 21:40:02.816903,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Northampton,US-PA-095,US-PA_1157,"28.0",,,Little Gap,L3894694,P,"40.80589","-75.54119",2022-09-17,07:00:00,obsr649772,S118935223,Stationary,P21,EBIRD,"600.0","0.0",,"6.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1511824235,2022-09-05 18:37:50.54691,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Northampton,US-PA-095,,"28.0",,,Hollo Rd. Retention Basin,L2838395,H,"40.726521","-75.283055",2022-09-04,11:47:00,obsr29419,S118119932,Stationary,P21,EBIRD,"122.0",,,"1.0","1",,"1","1","0",,,Dove down on the Stilt Sandpiper and the yellowlegs but was unsuccessful.
URN:CornellLabOfOrnithology:EBIRD:OBS1531633619,2022-10-03 16:06:17.676222,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Northampton,US-PA-095,,"28.0",,,"Cigar Rd, Moore Twp yard",L3104497,P,"40.749591","-75.463181",2022-09-17,09:33:00,obsr29782,S119916363,Stationary,P21,EBIRD,"60.0",,,"1.0","1",,"0","1","0",,,Circling north slowly
URN:CornellLabOfOrnithology:EBIRD:OBS1515724165,2022-09-11 11:15:33.867018,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Northampton,US-PA-095,,"28.0",,,Hollo Rd. Retention Basin,L2838395,H,"40.726521","-75.283055",2022-09-04,13:32:00,obsr607487,S118464589,Stationary,P21,EBIRD,"42.0",,,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1511701625,2022-09-04 19:27:22.781809,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Northampton,US-PA-095,,"28.0",,,Nisky Hill Cemetery,L10947238,H,"40.6175359","-75.3697729",2022-09-04,18:31:00,obsr29183,S118110714,Traveling,P22,EBIRD,"55.0","2.462",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1542276486,2022-10-17 10:24:31.985071,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Northampton,US-PA-095,US-PA_1157,"28.0",,,Little Gap,L3894694,P,"40.80589","-75.54119",2022-09-14,06:30:00,obsr649772,S120835791,Stationary,P21,EBIRD,"540.0","0.0",,"5.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1520595219,2022-09-25 13:55:21.854788,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"3",,,,,United States,US,Pennsylvania,US-PA,Northampton,US-PA-095,US-PA_1157,"28.0",,,Little Gap Hawk Watch ,L1927881,H,"40.8058837","-75.5411875",2022-09-17,07:06:00,obsr607487,S118930418,Traveling,P22,EBIRD,"630.0","2.72",,"1.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1543623316,2022-10-19 12:31:55.449071,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Northampton,US-PA-095,US-PA_1157,"28.0",,,Little Gap,L3894694,P,"40.80589","-75.54119",2022-09-24,07:30:00,obsr649772,S120944724,Stationary,P21,EBIRD,"450.0","0.0",,"5.0","0",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1511757835,2022-09-05 18:37:50.54691,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Northampton,US-PA-095,,"28.0",,,Hollo Rd. Retention Basin,L2838395,H,"40.726521","-75.283055",2022-09-04,14:00:00,obsr25640,S118114937,Stationary,P21,EBIRD,"30.0",,,"4.0","1",,"0","1","0",,,
URN:CornellLabOfOrnithology:EBIRD:OBS1511462461,2022-09-05 18:37:50.54691,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Northampton,US-PA-095,,"28.0",,,Hollo Rd. Retention Basin,L2838395,H,"40.726521","-75.283055",2022-09-04,12:57:00,obsr559368,S118088637,Stationary,P21,EBIRD,"54.0",,,"2.0","1",G8869594,"0","1","0",,,Dove at the shorebirds twice before flying off.
URN:CornellLabOfOrnithology:EBIRD:OBS1519656290,2022-09-16 15:54:22.491672,"11781",species,avibase-47E58408,Peregrine Falcon,Falco peregrinus,,,,"1",,,,,United States,US,Pennsylvania,US-PA,Northampton,US-PA-095,,"28.0",,,RR tracks 512 to Altonah,L12274773,P,"40.6655223","-75.3749311",2022-09-16,10:30:00,obsr573921,S118853008,Traveling,P22,EBIRD,"180.0","1.609",,"1.0","1",,"0","1","0",,,
